aet_mean,def_mean,pdsi_mean,ppt_mean,soil_mean,tmax_mean,tmin_mean,pet_mean,q_mean,srad_mean,swe_mean,vap_mean,vpd_mean,ws_mean,occurrenceStatus
79.191666,37.541668,-1.5999997,84.958336,99.86667,24.360003,13.278337,116.68333333333334,6.1,197.38333333333333,0.0,1.5248332992196083,0.748583314071099,4.043333401282628,0
62.991665,29.108334,-1.853333,72.7,45.175,19.610003,11.5425005,91.99166666666666,9.9,185.16666666666663,0.0,1.3329166342814764,0.493083319440484,4.275000077486038,0
60.45,36.533333,-1.9799995,68.166664,60.341667,18.598335,10.730835,96.96666666666668,7.733333333333333,175.24166666666667,0.0,1.1865833073854446,0.5382499853769939,5.691666760047277,0
31.65,91.46667,-0.75083286,33.316666,6.483333,22.258333,10.500835,123.025,1.7333333333333334,204.33333333333331,0.0,1.1244999751448632,0.9017499804496764,4.1908334116141,0
46.241665,58.283333,-0.58583295,56.575,42.991665,20.192501,9.398335,104.6,10.425,184.1083333333333,0.0,1.138833307226499,0.6336666509509087,4.795000088214874,0
73.425,34.375,-0.044999655,81.958336,71.09167,23.710836,10.701669,107.78333333333332,8.816666666666666,201.14166666666668,0.0,1.336666636665662,0.8083333117266496,2.5633333812157315,0
29.125,95.98333,-0.7583329,31.508333,3.35,22.160002,9.198336,125.04166666666669,2.475,211.31666666666663,0.0,0.9646666407585144,1.0372499749064443,3.465833376844724,0
70.833336,32.266666,-1.3116664,80.8,58.983334,21.559168,11.667501,103.11666666666666,9.966666666666669,192.0,0.0,1.3501666376988093,0.6160833184917768,4.002500069141388,0
41.916668,70.583336,-0.94666636,51.033333,31.391666,19.615837,12.163335,112.51666666666668,9.041666666666666,203.05,0.0,1.2083333015441895,0.6640833186606566,5.376666762431463,0
53.15,52.391666,-1.2449996,65.95,36.866665,19.69167,7.850835,105.56666666666666,12.9,183.34166666666667,0.0,0.995749976237615,0.7169166500369708,4.104166760047277,0
82.083336,25.808332,-1.6133329,91.65,137.78334,23.13167,12.147502,107.89166666666668,10.141666666666667,195.09166666666667,0.0,1.3864999661842985,0.7254166493813197,3.1783333828051883,0
52.841667,37.666668,-0.8474996,59.633335,30.066668,16.897503,4.065001,90.41666666666669,6.908333333333333,190.675,0.0333333333333333,0.905249979098638,0.512499987334013,3.629166726271312,0
39.616665,70.15833,-1.728333,41.716667,7.125,20.347502,10.057501,109.75833333333334,2.158333333333333,176.5,0.0,1.1171666433413825,0.7099166480203469,4.994166771570842,0
56.075,73.28333,-0.80166626,58.941666,14.916667,24.990835,9.345836,129.35833333333332,3.0,209.96666666666667,0.0,1.0793333028753598,1.2189999682207902,2.965833377838135,0
72.025,36.091667,-1.3366663,79.40833,53.625,23.154167,11.54667,108.06666666666666,7.45,194.1083333333333,0.0,1.3701666310429572,0.7358333125710488,3.2908333877722424,0
44.6,62.066666,-0.550833,52.941666,33.991665,19.76167,10.946668,106.68333333333334,8.383333333333333,188.3,0.0,1.2024166385332744,0.5924166508018971,5.765833429495493,0
93.36667,21.258333,-1.178333,120.575,135.125,23.970003,13.905003,114.59166666666668,27.75,200.225,0.0,1.5999999582767486,0.670416650424401,4.49666673541069,0
63.225,34.75,-2.3633332,67.78333,95.89167,19.510002,9.979169,97.98333333333332,4.408333333333333,176.15,0.0,1.222666636109352,0.541999988257885,5.780833419164022,0
50.783333,70.39167,-0.85999954,53.333332,10.483334,24.495838,9.931667,121.13333333333334,2.7333333333333334,203.54166666666663,0.0,1.1568333049615225,1.0655833048125107,2.829166703422864,0
62.508335,34.958332,0.34916708,66.85,46.116665,18.997501,6.7916684,97.39166666666668,4.7,197.33333333333331,0.0,1.0629999736944835,0.5668333215638995,3.4733333766460417,0
20.975,106.75,-0.68833286,22.025,0.14166667,23.652502,10.096667,127.65833333333332,1.1333333333333333,208.25833333333333,0.0,1.0561666438976924,1.1056666441261769,3.418333382407824,0
37.425,73.6,-1.2141663,41.6,18.358334,21.815836,8.604168,111.0,4.291666666666667,190.11666666666667,0.0,1.0646666412552197,0.8432499812295039,3.6058333843946455,0
52.958332,112.425,1.5858338,57.183334,49.791668,33.58917,20.580004,165.38333333333333,4.45,248.99166666666667,0.0,1.643916634718577,2.247249933083852,2.146666708091894,0
83.13333,31.691668,-0.42083296,97.75,97.61667,24.670002,13.739169,114.825,14.966666666666669,203.56666666666663,0.0,1.5906666268905003,0.7631666466593743,3.5316667238871258,0
80.808334,34.133335,-1.3691663,87.175,101.666664,24.71167,12.8600025,114.925,6.683333333333334,198.1,0.0,1.4779999618728956,0.8182499791185062,3.2591667155424755,0
52.741665,55.141666,-0.70833296,55.933334,20.283333,20.796669,7.149168,107.89166666666668,3.333333333333333,199.31666666666663,0.0,1.032166638970375,0.7586666479706764,3.27000004251798,0
69.166664,31.683332,-1.3933331,78.825,100.025,20.207502,9.185001,100.80833333333334,9.708333333333334,178.125,0.0,1.1085833072662354,0.6896666523069144,3.9458334068457286,0
33.016666,86.425,-1.0799996,34.741665,8.075,23.014168,9.746668,119.39166666666668,1.7416666666666667,194.8083333333333,0.0,1.0641666447122893,1.0371666440119347,3.237500058611234,0
56.7,44.216667,-1.2799995,59.7,46.766666,20.405,7.560002,100.86666666666666,3.0166666666666666,193.83333333333331,0.0,1.0639166419704755,0.6809999845921993,3.0008333812157315,0
56.408333,52.425,-0.5799996,60.541668,20.216667,21.314169,7.118335,108.80833333333334,4.233333333333333,200.64166666666668,0.0,1.0622499724229175,0.7692499820142984,3.172500040133794,0
42.883335,63.15,-0.6408329,51.55,33.6,20.87,8.335002,105.96666666666668,8.791666666666666,184.575,0.0,1.0634999742110571,0.7460833145926397,3.887500067551931,0
81.50833,21.766666,-1.373333,97.325,164.625,21.40667,10.617502,103.23333333333332,15.891666666666667,191.825,0.0,1.2396666372815768,0.6707499876618386,3.306666709979375,0
62.333332,42.65,-1.393333,66.40833,30.525,23.010836,9.537502,104.91666666666669,4.191666666666666,196.7333333333333,0.0,1.2041666348775228,0.8304999776184558,2.477500043312709,0
64.45,38.716667,-0.098333,68.86667,61.125,20.52,8.170835,103.16666666666669,4.7,200.83333333333331,0.0,1.141333308815956,0.6546666502952576,3.2300000488758087,0
45.483334,60.783333,-0.53166634,54.15,35.833332,19.648336,10.930002,106.20833333333331,8.75,187.33333333333331,0.0,1.205333305398623,0.5783333197236061,5.983333436648051,0
33.166668,160.63333,1.0333337,34.875,2.3666666,33.687504,17.359167,193.75,1.7666666666666666,262.71666666666664,0.0,1.071999974300464,2.742916592955589,2.932500046491623,0
17.908333,121.63333,-0.46916625,18.808332,0.0,25.164167,10.613336,139.475,0.975,213.9,0.0,1.01949997395277,1.3308333004514377,3.3858333746592204,0
84.166664,37.241665,-1.3633329,99.5,95.425,25.777502,15.160836,121.39166666666668,15.441666666666666,206.66666666666663,0.0,1.7122499585151671,0.8353333140412966,3.71166672706604,0
77.09167,15.266666,-1.1416664,109.40833,164.1,18.19417,7.5416675,92.33333333333331,32.65,176.625,0.0,1.036083310842514,0.5529999859631062,4.318333411216736,0
66.425,35.458332,-0.2924996,72.441666,66.96667,20.41667,8.400834,101.84166666666668,6.333333333333333,200.61666666666667,0.0,1.1553333093722662,0.6394999834398428,3.183333381017049,0
35.966667,145.425,1.4233338,37.75,11.241667,33.385002,17.96167,181.325,1.9,252.35,0.0,1.1889999747276303,2.5282499492168427,2.7041667073965074,0
73.125,23.358334,-1.263333,90.3,53.5,19.8675,9.035834,96.41666666666669,17.283333333333335,185.29166666666663,0.0,1.1483333071072896,0.5962499847014745,3.668333399295807,0
61.141666,48.316666,-2.073333,64.76667,46.925,20.635002,10.363334,109.45833333333331,3.45,176.53333333333333,0.0,1.133166642487049,0.739166651169459,4.701666752497355,0
70.46667,34.275,-0.9699997,78.4,50.416668,23.029171,9.955001,104.70833333333331,8.058333333333334,194.1,0.0,1.2465833003322284,0.7862499780952931,2.679166718324025,0
64.375,31.65,-1.8424995,69.925,75.23333,19.955835,8.610002,95.98333333333332,5.558333333333334,179.825,0.0,1.102166644235452,0.6502499859780073,3.620833388964335,0
49.5,46.558334,-1.4124998,53.408333,15.433333,19.419168,6.7525015,96.00833333333334,3.9916666666666663,187.90833333333333,0.0,1.0442499761780104,0.6035833184917768,3.420833384990692,0
48.75,54.725,-1.0999998,54.116665,17.416666,20.43167,6.8508344,103.43333333333334,5.391666666666667,198.24166666666667,0.0,1.0394166405002276,0.7054166492074728,3.16916671593984,0
39.85,72.74167,-1.2649996,43.966667,14.975,20.933336,8.438334,112.55833333333334,4.241666666666666,188.46666666666667,0.0,0.9888333116968472,0.8652499848355849,3.670000058412552,0
82.10833,26.016666,-1.3149997,92.60833,158.48334,21.866669,13.141668,108.06666666666666,10.325,191.8583333333333,0.0,1.3929999644557636,0.6570833183825016,4.140833415587744,0
65.916664,39.125,-0.44666633,87.15833,79.50833,20.36917,7.8591685,104.98333333333332,21.35833333333333,190.66666666666663,0.0,1.01916664292415,0.7810833134998878,3.36500004529953,0
86.575,28.083334,-1.4199997,103.083336,88.125,23.265837,13.847502,114.65,16.441666666666666,192.81666666666663,0.0,1.467583296696345,0.7374999818702539,4.274166746934255,0
83.25,32.208332,-1.6216663,95.933334,85.725,23.21417,14.150836,115.375,12.808333333333334,196.25,0.0,1.504499966899554,0.7159166519840559,4.469166739781698,0
57.216667,7.766667,-0.31249964,138.29167,74.90833,10.715,1.3158343,64.975,81.35,179.43333333333334,62.125,0.7172499835491181,0.2912499921396375,5.559166781107584,0
55.9,35.133335,-1.1558329,65.65,30.525,17.27,4.7508345,91.0,9.883333333333333,192.175,0.0,0.9431666433811188,0.4886666545023521,3.6983333925406137,0
52.425,54.708332,-0.9441663,55.108334,23.666666,20.750834,7.2716675,107.08333333333331,2.8666666666666667,198.41666666666663,0.0,1.036666641632716,0.7515833139419555,3.2758333841959635,0
29.116667,92.191666,-0.69916636,30.55,2.8333333,23.325,9.804169,121.28333333333332,1.5666666666666669,198.40833333333333,0.0,1.033249977727731,1.1052499728898206,3.141666716337204,0
71.28333,26.683332,-1.2166665,81.375,97.98333,20.110834,8.509168,97.96666666666668,10.166666666666666,190.95,0.0,1.142749974131584,0.5906666532158852,3.329166718324025,0
32.441666,91.13333,-0.7774996,34.625,6.3,22.429169,9.6916685,123.5,2.3,206.44166666666663,0.0,1.0405833120147387,0.9874999766548476,3.684166728456815,0
47.35,69.11667,-1.5749996,49.725,13.225,25.655834,11.493336,116.325,2.6333333333333333,200.33333333333331,0.0,1.3284166375796,1.040666640549898,2.5008333643277485,0
68.475,32.25,-1.4949998,76.99167,42.4,20.27917,9.183335,100.66666666666669,8.625,184.4,0.0,1.1555833051602045,0.6200833171606064,4.187500089406967,0
104.13333,28.0,-0.06416629,171.49167,308.55,27.502502,18.350836,132.08333333333334,67.225,224.69166666666663,0.0,2.1891666144132613,0.7124999803801377,5.60416676402092,0
52.55,45.025,-1.813333,55.383335,29.775,19.693335,7.469168,97.475,2.7583333333333333,183.625,0.0,1.0257499764362972,0.6609166525304317,3.429166712363561,0
76.49167,26.941668,-1.3124998,85.941666,116.975,20.951668,10.652501,103.39166666666668,9.475,189.3083333333333,0.0,1.251333304742972,0.6126666496197383,4.092500070730845,0
76.09167,47.216667,-0.12083297,82.925,121.71667,27.227503,14.716669,123.175,7.05,212.45,0.0,1.6504166235526403,1.0238333091139793,2.6208333879709245,0
54.633335,51.683334,-0.87333304,59.025,29.358334,20.715837,6.9675007,106.28333333333332,4.475,198.5583333333333,0.0,1.0319999754428864,0.7328333159287771,3.2483333786328634,0
53.316666,53.841667,-1.140833,62.541668,42.875,20.473333,8.275835,107.10833333333332,9.333333333333334,183.45,0.0,1.0389166434605916,0.7586666525652012,4.0325000564257305,0
84.88333,26.808332,-1.3299996,96.575,117.05,24.384167,12.443335,111.63333333333334,12.15,197.325,0.0,1.4404166355729102,0.804166649778684,2.995000047485034,0
43.0,74.325,-0.75249964,53.125,17.883333,20.876669,10.185835,117.325,10.158333333333331,202.85,0.0,1.1032499715685844,0.7884999826550484,4.500833422938983,0
75.88333,30.925,-1.1541663,82.791664,76.775,22.78667,9.596668,106.75833333333334,7.166666666666667,197.13333333333333,0.0,1.217333303888639,0.7823333144187927,2.72833338479201,0
44.141666,126.916664,2.2825005,46.383335,29.933332,33.715004,19.925835,171.00833333333333,2.433333333333333,250.33333333333331,0.0,1.407666630546252,2.478666611512502,2.2716667155424752,0
41.725,71.275,-1.7849996,43.941666,6.4666667,20.695833,10.529169,112.93333333333334,2.275,176.46666666666667,0.0,1.148333303133647,0.7209999832014243,5.340833417574564,0
33.183334,85.833336,-1.0549997,34.908333,8.408334,23.037502,9.751668,118.96666666666668,1.75,195.2333333333333,0.0,1.065666644771894,1.0407499741762876,3.170000062386195,0
76.40833,16.75,-1.2224997,102.575,166.15,18.72167,7.8066683,93.16666666666669,26.391666666666666,177.25833333333333,0.0,1.0697499771912893,0.5662499869863192,4.231666741768519,0
64.84167,33.35,-1.4958329,72.39167,52.891666,20.924168,11.472502,98.2,7.533333333333333,190.24166666666667,0.0,1.3754999687274296,0.5334999861816565,4.375000095367431,0
44.675,128.06667,2.3116672,46.975,31.108334,33.915,20.085835,172.75,2.375,250.08333333333331,0.0,1.4151666343212128,2.5091666102409365,2.3158333778381346,0
95.725,19.441668,-1.158333,142.375,153.575,24.614168,15.376668,115.125,47.00833333333333,206.16666666666663,0.0,1.7295833011468251,0.6966666482388973,4.029166738192241,0
48.4,64.84167,-0.6949997,54.533333,29.091667,21.957502,8.277501,113.25,6.241666666666666,200.59166666666667,0.0,1.0268333067496618,0.9240833144634962,2.9808334012826285,0
50.758335,56.425,-1.7258328,53.425,15.233334,21.068335,9.896668,107.16666666666669,2.675,184.525,0.0,1.1963333124915758,0.667749980588754,4.745000072320303,0
44.683334,58.558334,-0.6599997,52.241665,37.466667,20.251669,8.035002,103.3,7.533333333333333,182.08333333333331,0.0,1.0502499724427858,0.6963333163410426,4.044166743755341,0
35.15,87.075,-0.94083303,39.083332,11.866667,21.716667,8.791668,122.2,3.983333333333333,209.84166666666667,0.0,0.971749975780646,0.9719166440268358,3.5866667181253438,0
56.958332,29.283333,-0.64499956,69.816666,56.591667,15.780001,3.6433344,86.18333333333334,12.966666666666669,191.06666666666663,0.3583333333333333,0.8896666477123897,0.4439999878406525,3.842500064770381,0
68.28333,28.35,-0.80166626,98.49167,93.00833,18.9325,7.484168,96.58333333333331,30.266666666666666,180.3083333333333,0.0,1.0333333080013594,0.6164999851956964,4.059166743357976,0
30.05,92.71667,-0.8658329,31.675,5.641667,21.945002,10.957501,122.825,1.625,202.38333333333333,0.0,1.1905833035707474,0.8083333132167657,5.025833425919215,0
85.05,30.833334,-1.6508329,100.01667,126.63333,23.544168,13.891668,115.86666666666666,15.083333333333334,196.6083333333333,0.0,1.516916629175345,0.7122499821086724,4.423333408435186,0
56.025,44.291668,-2.013333,83.416664,50.1,20.700834,11.145001,100.30833333333334,27.5,209.44166666666663,0.0,1.4104166328907013,0.5109166552623113,5.700000097354253,0
58.883335,36.525,-1.0799997,77.71667,66.225,17.40417,6.5741677,95.29166666666669,18.925,177.5,0.0,0.940083310008049,0.5636666550611457,4.657500074307124,0
81.558334,17.316668,-0.79083294,102.85,116.03333,21.040003,8.645834,98.825,22.025,194.6083333333333,0.0,1.2003333056966463,0.6206666547805071,2.899166711171468,0
42.391666,70.00833,-1.4049996,46.416668,21.108334,21.455835,8.826669,112.39166666666668,4.075,186.075,0.0,1.044999974469344,0.8504999789098898,3.7383333802223206,0
54.058334,51.108334,-1.2866664,65.9,38.566666,19.660835,8.030835,105.15,11.933333333333334,182.0,0.0,1.002249974012375,0.7118333157151937,4.04250007669131,0
37.216667,74.25,-1.160833,41.55,17.841667,21.757504,8.391667,111.425,4.45,190.05,0.0,1.0486666416128476,0.8517499846716722,3.605000053842863,0
82.066666,35.125,-1.828333,90.308334,116.65,23.89167,13.526669,117.13333333333334,8.516666666666667,196.81666666666663,0.0,1.5110832994182906,0.737333316107591,4.356666725873947,0
54.608334,26.775,-0.5899996,70.025,50.666668,14.594169,3.0058343,81.34166666666667,15.583333333333334,190.025,1.7333333333333334,0.8568333111703396,0.3867499897256493,4.100000077486039,0
46.175,96.09167,-2.1566663,50.533333,49.475,25.270002,12.780835,142.25833333333333,4.425,234.00833333333333,0.0,1.3122499714295068,1.1350833063324293,3.994166731834412,0
57.625,46.691666,-2.663333,60.925,54.916668,20.09167,10.3583355,104.29166666666669,3.075,176.53333333333333,0.0,1.1780833075443904,0.651666647568345,5.050833421945572,0
75.083336,19.091667,-1.0074996,99.10833,79.691666,19.090002,8.043335,94.19166666666666,24.183333333333334,193.13333333333333,0.0,1.078583306570848,0.5872499853372574,2.930833388368289,0
49.316666,51.6,-1.3199996,61.883335,30.583334,18.382502,6.9566674,100.90833333333332,12.6,180.975,0.0,0.9488333120942116,0.6415833171457053,4.325000061591466,0
47.875,70.933334,-1.1166663,50.391666,9.391666,25.152502,10.505835,118.75833333333334,2.625,201.55,0.0,1.22858330955108,1.0630833094318708,2.661666712164879,0
52.75,45.625,-0.37166628,64.291664,72.941666,19.105835,9.183335,98.29166666666669,11.616666666666667,179.85,0.0,1.123583309352398,0.5579166557639837,5.017500080664953,0
73.45,16.258333,-0.64916635,93.59167,116.433334,17.996668,6.936668,89.63333333333334,21.116666666666667,193.50833333333333,0.0,1.1019999702771506,0.4461666545520226,3.8108333985010794,0
55.5,63.283333,-0.4849997,59.958332,21.766666,24.840002,11.084168,118.725,4.575,208.74166666666667,0.0,1.3189999694625536,0.9653333120048048,2.770000039537748,0
75.95,37.25,-1.7983329,80.316666,95.10833,24.232504,12.473336,113.09166666666668,4.725,196.8583333333333,0.0,1.4155833035707477,0.8299999800821145,3.125000042716662,0
59.2,49.658333,-0.5633331,68.916664,29.25,20.151669,6.9100013,108.80833333333334,9.85,201.71666666666667,0.0,0.9826666449507078,0.7564999846120676,3.445833384990692,0
96.708336,21.925,-0.51083297,133.35,131.56667,25.195002,13.260001,118.64166666666668,37.225,202.425,0.0,1.600166624287764,0.7733333140611649,4.0458333949248,0
66.74167,35.75,-0.69999963,84.675,98.85,19.653334,5.919168,102.46666666666668,18.066666666666663,196.3583333333333,0.0,0.9699999764561652,0.7017499830573797,3.2925000568230947,0
67.875,33.95,-0.20166633,73.59167,54.583332,20.805002,8.1275015,101.78333333333332,5.991666666666666,196.7333333333333,0.0,1.1518333082397778,0.6496666510899861,3.131666707992553,0
36.55,88.708336,-0.73249966,41.541668,9.925,22.170004,9.756669,125.15833333333332,5.091666666666667,207.65,0.0,1.0360833143194517,0.9731666460633278,3.933333383997281,0
37.383335,80.5,-0.8491663,40.666668,23.783333,21.038334,11.949168,117.90833333333332,3.375,209.7333333333333,0.0,1.2106666386127471,0.7378333156307538,4.594166753689448,0
39.175,78.475,-0.81249964,41.75,17.3,22.947502,9.566668,117.59166666666668,2.725,197.4,0.0,1.049333311120669,1.0458333098640045,3.044166709979375,0
37.125,81.09167,-0.84083295,40.291668,23.141666,21.08,12.107501,118.19166666666666,3.216666666666667,209.15833333333333,0.0,1.225416632493337,0.7361666505535444,4.709166732430458,0
39.508335,69.90833,-0.9074996,45.416668,22.0,19.377502,12.786668,109.41666666666669,6.016666666666667,200.2333333333333,0.0,1.2436666399240497,0.6358333190282186,5.328333427508672,0
53.55,32.95,-0.7941663,64.65833,35.491665,16.020836,3.5808344,86.4,11.2,192.0,0.2333333333333333,0.8944999831418197,0.4449166579172015,3.7216667354106905,0
73.36667,37.35,-1.2249998,81.23333,48.283333,23.247501,11.524169,110.66666666666669,7.883333333333334,193.75833333333333,0.0,1.3723332966367403,0.7374166486163934,3.6450000564257294,0
69.01667,28.041666,-1.2374997,77.75833,102.53333,19.792503,8.089168,97.01666666666668,8.866666666666667,191.03333333333333,0.0,1.1169166445732115,0.5861666522920131,3.329166718324025,0
31.466667,86.183334,-0.9341662,33.141666,6.1666665,23.045837,9.49667,117.625,1.6916666666666669,197.075,0.0,1.0640833084781964,1.0261666434506576,3.1216667155424758,0
52.55,85.925,-2.225,62.075,62.741665,24.500834,12.591669,138.45833333333334,9.566666666666666,232.84166666666667,0.0,1.2872499719262125,1.0655833075443903,4.07000008225441,0
83.425,25.366667,-1.4183329,97.98333,138.0,21.640003,13.720836,108.79166666666669,14.433333333333334,191.8583333333333,0.0,1.4112499689062437,0.6432499885559082,4.502500087022781,0
35.183334,78.725,-0.6783329,37.608334,21.05,20.088335,12.735002,113.96666666666668,2.558333333333333,202.7333333333333,0.0,1.2419999713699024,0.6906666514774163,5.169166772564252,0
81.95,30.5,-1.8699996,88.95,133.075,23.898336,13.000002,112.36666666666666,7.6,195.95833333333331,0.0,1.4655832956234611,0.7574166456858317,3.4808333694934843,0
65.13333,48.425,-1.3049996,68.958336,42.191666,23.980001,11.886668,113.53333333333332,3.908333333333333,193.88333333333333,0.0,1.3588332985838254,0.8432499806086222,3.277500050266584,0
55.116665,41.15,-1.3508328,63.5,40.858334,18.010002,7.293335,96.26666666666668,8.466666666666667,177.975,0.0,0.9739999781052272,0.5884166532506545,4.3583334227403006,0
78.53333,20.266666,-0.64666635,96.425,113.09167,20.848335,8.797502,98.75,18.616666666666667,195.41666666666663,0.0,1.211499972641468,0.6053333200514317,3.096666713555654,0
48.775,55.866665,-1.785833,51.341667,16.041666,20.883333,9.240001,104.575,2.583333333333333,183.70833333333331,0.0,1.1467499688267708,0.6860833153128624,4.171666729450226,0
52.083332,43.583332,-0.9749996,58.55,52.1,19.064169,9.735002,95.66666666666669,6.533333333333333,176.08333333333334,0.0,1.2044166376193364,0.5029166551927725,5.986666762828827,0
38.258335,78.458336,-1.2949997,41.075,12.858334,21.982504,9.179169,116.73333333333332,2.841666666666667,189.75,0.0,1.0279166435201963,0.9396666447321574,3.4850000500679017,0
43.683334,58.0,-0.69999975,52.058334,35.841667,19.949167,7.660835,101.69166666666666,8.508333333333333,182.95,0.0,1.0392499764760337,0.6722499869763852,4.029166746139526,0
40.625,64.308334,-1.2116662,49.683334,29.408333,18.845003,12.095835,104.85833333333332,9.083333333333334,203.20833333333331,0.0,1.2403333087762196,0.5675833190480868,5.564166766405106,0
68.26667,26.883333,-0.108333014,77.48333,68.2,18.266668,6.1583343,95.10833333333332,9.825,196.94166666666663,0.0,1.033999968568484,0.5257499873017272,3.5683333814144134,0
59.808334,50.575,-0.7933329,70.85,34.55,22.03167,7.7208343,110.38333333333334,11.108333333333333,200.6083333333333,0.0,1.079166641831398,0.8249166452636322,3.0775000472863514,0
75.4,33.308334,-1.2558329,83.441666,82.975,22.718334,11.774168,108.65,8.116666666666667,191.99166666666667,0.0,1.3641666293144226,0.706999982893467,3.6983333865801495,0
35.6,73.38333,-1.0199996,39.433334,20.466667,19.99667,12.308335,109.01666666666668,3.9,210.83333333333331,0.0,1.3008333027362824,0.5839166534443696,5.4125000904003775,0
58.05,45.733334,-1.100833,72.96667,51.783333,19.800837,7.945001,103.75833333333334,15.041666666666666,182.3583333333333,0.0,1.0279166420300805,0.7050833163162072,4.106666739781698,0
51.375,58.216667,-0.8308331,54.216667,20.016666,21.542501,7.737501,109.525,2.975,201.125,0.0,1.0703333144386609,0.8124166445185741,3.137500044703484,0
36.533333,144.825,1.4850004,38.291668,12.008333,33.185837,17.815002,181.31666666666663,1.925,252.40833333333333,0.0,1.176666640738646,2.501749934752782,2.730833387374878,0
90.058334,25.25,-1.2216662,109.416664,132.425,24.240837,13.615002,115.3,19.716666666666665,198.79166666666663,0.0,1.5619166339437167,0.7202499861518542,4.041666744152705,0
32.333332,98.041664,-0.7941662,35.3,9.8,22.41667,12.214169,130.35,3.083333333333333,217.575,0.0,1.2433333024382591,0.8268333184222381,5.013333390156428,0
60.941666,34.758335,-1.5841662,66.625,44.225,20.679169,10.854168,95.625,5.758333333333334,188.66666666666663,0.0,1.356083302696546,0.5117499880492687,4.428333415587743,0
44.85,59.758335,-0.9866664,54.05,23.308332,19.179169,6.985001,104.55,9.208333333333334,182.36666666666667,0.0,0.9569999764362972,0.705333317257464,4.283333400885264,0
61.425,42.541668,-0.5633331,74.7,73.525,20.139168,7.016668,103.9,13.416666666666666,195.9,0.0,0.9829166422287624,0.7702499823023875,3.095833368102709,0
48.2,54.475,-1.3349996,60.833332,31.383333,18.7375,7.0908346,102.64166666666668,12.725,181.9,0.0,0.9531666442751884,0.6684999829158187,4.217500070730845,0
54.866665,43.158333,-2.3958328,58.066666,40.85,20.296667,8.995835,98.0,3.2666666666666666,180.1,0.0,1.1260833074649177,0.6655833169817924,3.7008333881696074,0
50.066666,72.45,-0.6874997,53.283333,16.208334,24.045834,8.975835,122.45833333333331,3.3666666666666667,202.91666666666663,0.0,1.0845833092927932,1.0620833071569602,3.071666718522708,0
44.216667,83.833336,-0.6641663,46.558334,10.025,25.085836,9.950834,128.06666666666666,2.3833333333333333,206.0,0.0,1.093166641394297,1.2068333066999912,2.962500047683716,0
64.65,32.483334,-1.3941664,72.066666,34.266666,19.447502,7.8150015,97.05,7.525,184.44166666666663,0.0,1.0643333087364832,0.6035833177467187,3.801666744550069,0
72.566666,20.333334,-1.5949997,84.89167,124.95,19.285002,7.796668,92.875,12.491666666666667,178.80833333333334,0.0,1.0625833089152972,0.6070833203693231,3.5550000508626303,0
51.483334,62.883335,-1.5933329,53.983334,19.108334,25.089169,11.546667,114.325,2.775,198.4833333333333,0.0,1.3369999701778097,0.969249981145064,2.6116666992505397,0
53.058334,45.425,-2.5066667,55.883335,26.958334,19.68417,8.585834,98.55,2.8916666666666666,180.64166666666668,0.0,1.0944999799132349,0.6287499842544396,4.156666735808055,0
36.066666,82.24167,-1.2358329,38.683334,14.45,21.56667,8.511668,118.30833333333334,2.6416666666666666,187.91666666666663,0.0,0.9933333103855452,0.9105833104501168,4.047500069936117,0
48.491665,75.98333,-0.7749996,51.341667,13.658334,24.176668,8.974168,124.39166666666668,2.9916666666666667,204.65833333333333,0.0,1.0710833072662354,1.1019999723881484,3.065833383798599,0
76.525,33.691666,-1.273333,86.525,58.808334,22.963337,11.740835,110.175,10.1,193.2333333333333,0.0,1.3840832993388177,0.7066666476428509,3.875000051657359,0
59.608334,34.833332,-0.87749964,79.95,58.033333,18.557503,9.1083355,94.40833333333332,20.383333333333333,173.46666666666667,0.0,1.126583307981491,0.5244166551778714,5.266666754086812,0
70.76667,12.208333,0.071667045,123.84167,141.43333,14.130835,3.6650014,82.95,53.625,187.71666666666667,5.083333333333333,0.8207499767343204,0.4269166562706232,4.2291667302449545,0
54.975,31.133333,-0.6358331,67.25833,46.625,15.998334,3.4841676,86.09166666666667,12.416666666666666,192.4,0.2666666666666666,0.9040833127995332,0.4306666580494493,3.784166709582011,0
66.825,38.833332,-1.0449996,72.64167,38.616665,23.235003,10.325002,105.58333333333331,5.95,195.175,0.0,1.2712499698003132,0.8018333154420058,2.650000047683716,0
49.291668,66.225,-1.2633328,51.8,10.425,24.7,10.325834,115.40833333333332,2.675,201.34166666666667,0.0,1.230166639884313,1.0134999754528204,2.571666716535886,0
94.7,21.016666,-0.43333295,129.13333,134.36667,25.155834,12.531669,115.66666666666669,35.125,201.51666666666668,0.0,1.5234166319171587,0.8164999807874361,3.320000050465266,0
57.358334,59.983334,-0.9874996,60.458332,21.091667,23.622501,9.033336,117.275,3.2333333333333334,201.69166666666663,0.0,1.1274999742706615,0.9627499766647816,2.9258333782354997,0
91.35,22.975,-1.0083331,126.166664,146.425,24.734167,14.585003,114.30833333333334,35.266666666666666,204.825,0.0,1.6675832907358803,0.7303333180646102,3.623333390553792,0
22.15,154.60834,1.4425004,23.791666,1.0833334,32.460003,17.465834,176.725,1.6666666666666667,254.75,0.0,1.0767499769727389,2.552749945720037,2.535833368698756,0
